,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,has_pool,has_remodel,price_per_sqft,neighborhood_price_high,neighborhood_price_low,housing_stock
1910,346,527105130,60,RL,,11792,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,4,3,PConc,4.0,3.0,Gd,5.0,850.0,0.0,0.0,158.0,1008.0,GasA,5,1,SBrkr,1008,1275,0,2283,0.0,0.0,2,1,4,1,4,9,Typ,1,4.0,BuiltIn,2003.0,Fin,3.0,632.0,3.0,3.0,1.0,120,46,0,0,0,None,None,0,8,2009,WD ,270000,0,0,118.26544021024966,0,0,4
1911,678,535450200,50,RL,60.0,8064,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,Av,2.0,621.0,0.0,0.0,174.0,795.0,GasA,4,0,SBrkr,765,368,0,1133,0.0,0.0,1,0,3,1,3,5,Typ,0,,Detchd,1989.0,Unf,2.0,900.0,3.0,3.0,1.0,0,0,0,0,231,None,None,0,12,2009,COD,128500,0,0,113.41571050308914,0,0,5
1912,2481,531452080,120,RL,50.0,7175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4.0,3.0,No,5.0,904.0,0.0,0.0,494.0,1398.0,GasA,4,1,SBrkr,1398,0,0,1398,1.0,0.0,2,0,2,1,4,5,Typ,0,,Attchd,1990.0,RFn,2.0,542.0,3.0,3.0,1.0,0,46,0,0,0,MnPrv,None,0,7,2006,WD ,172000,0,1,123.03290414878397,0,0,3
1913,2729,905300010,85,RL,72.0,10820,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,3,3,PConc,4.0,3.0,Av,5.0,535.0,2.0,159.0,88.0,782.0,GasA,5,1,SBrkr,810,0,0,810,1.0,0.0,1,0,2,1,3,4,Typ,0,,Detchd,1973.0,Unf,2.0,576.0,3.0,3.0,1.0,0,0,0,0,0,MnPrv,None,0,6,2006,WD ,130000,0,1,160.49382716049382,1,0,4
1914,453,528174060,120,RL,34.0,5381,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,4,3,PConc,4.0,3.0,Av,4.0,900.0,0.0,0.0,406.0,1306.0,GasA,5,1,SBrkr,1306,0,0,1306,1.0,0.0,2,0,1,1,4,5,Typ,1,4.0,Attchd,2005.0,RFn,2.0,624.0,3.0,3.0,1.0,170,63,0,0,0,None,None,0,8,2009,WD ,196000,0,0,150.07656967840734,0,0,4
1915,2234,910201020,45,RM,50.0,5000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,Av,3.0,116.0,0.0,0.0,604.0,720.0,GasA,1,0,FuseF,803,0,0,803,0.0,0.0,1,0,2,1,3,5,Typ,0,,Detchd,1941.0,Unf,2.0,360.0,3.0,3.0,1.0,0,0,244,0,0,None,None,0,12,2007,WD ,87000,0,1,108.34371108343711,0,0,3
1916,2007,903204030,50,RM,55.0,8674,Pave,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2.0,3.0,No,2.0,910.0,0.0,0.0,0.0,910.0,GasA,3,1,SBrkr,910,525,0,1435,1.0,0.0,1,0,3,1,3,6,Typ,0,,Detchd,1950.0,Unf,1.0,308.0,3.0,3.0,1.0,0,33,0,0,0,None,None,0,3,2007,WD ,128250,0,0,89.37282229965157,0,1,3
1917,20,527302110,20,RL,85.0,13175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119.0,3,3,CBlock,4.0,3.0,No,4.0,790.0,2.0,163.0,589.0,1542.0,GasA,3,1,SBrkr,2073,0,0,2073,1.0,0.0,2,0,3,1,3,7,Min1,2,3.0,Attchd,1978.0,Unf,2.0,500.0,3.0,3.0,1.0,349,0,0,0,0,MnPrv,None,0,2,2010,WD ,210000,0,1,101.30246020260492,0,0,3
1918,2217,909279080,50,RL,,11275,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,3,3,CBlock,3.0,3.0,Mn,2.0,297.0,1.0,557.0,0.0,854.0,GasA,3,1,SBrkr,1096,895,0,1991,0.0,0.0,1,1,3,1,3,7,Typ,1,4.0,Detchd,1977.0,Unf,2.0,432.0,3.0,2.0,1.0,0,0,19,0,0,None,None,0,3,2007,WD ,220000,0,1,110.49723756906077,0,0,3
1919,232,905202090,20,RL,60.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,No,3.0,442.0,0.0,0.0,625.0,1067.0,GasA,3,1,SBrkr,1067,0,0,1067,0.0,0.0,2,0,2,1,4,4,Min2,0,,Attchd,1996.0,Unf,2.0,436.0,3.0,3.0,1.0,290,0,0,0,0,None,None,0,2,2010,WD ,128000,0,1,119.96251171508904,0,0,4
1920,1982,902201090,50,RM,120.0,9000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3.0,2.0,No,3.0,130.0,0.0,0.0,550.0,680.0,GasA,5,1,SBrkr,680,494,0,1174,0.0,0.0,1,0,2,1,4,6,Typ,1,4.0,Detchd,2000.0,Unf,2.0,576.0,3.0,3.0,1.0,116,26,40,0,0,MnPrv,None,0,6,2007,WD ,135000,0,1,114.99148211243612,0,0,4
1921,1570,914476450,20,RL,74.0,9990,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,No,4.0,1383.0,0.0,0.0,297.0,1680.0,GasA,4,1,SBrkr,1689,0,0,1689,1.0,0.0,2,0,3,1,3,6,Typ,1,3.0,Attchd,1991.0,Unf,2.0,432.0,3.0,3.0,1.0,428,120,0,0,0,None,None,0,7,2008,WD ,228500,0,0,135.28715216104203,0,0,3
1922,195,903226160,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,4.0,No,3.0,452.0,1.0,12.0,144.0,608.0,GasA,3,1,SBrkr,608,524,0,1132,1.0,0.0,1,0,2,1,3,5,Typ,0,,Detchd,1939.0,Unf,1.0,240.0,3.0,3.0,1.0,0,0,128,0,0,MnPrv,None,0,4,2010,WD ,134000,0,1,118.37455830388693,0,0,3
1923,2307,526302040,20,RL,85.0,10533,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,3,4,CBlock,3.0,3.0,No,2.0,773.0,0.0,0.0,235.0,1008.0,GasA,3,1,SBrkr,1024,0,0,1024,1.0,0.0,1,0,2,1,4,5,Typ,2,3.0,Attchd,1956.0,Unf,1.0,313.0,3.0,3.0,1.0,0,0,0,0,280,None,None,0,8,2006,WD ,157500,0,0,153.80859375,0,0,5
1924,504,528387030,60,RL,,11692,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,4,3,PConc,4.0,3.0,No,5.0,624.0,0.0,0.0,549.0,1173.0,GasA,5,1,SBrkr,1215,1017,0,2232,1.0,0.0,2,1,3,1,4,8,Typ,1,3.0,Attchd,1993.0,RFn,2.0,623.0,3.0,3.0,1.0,173,165,0,0,0,None,None,0,10,2009,WD ,263550,0,1,118.07795698924731,0,0,2
1925,1644,527301080,20,RL,,12546,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,4,4,CBlock,4.0,3.0,No,3.0,678.0,0.0,0.0,762.0,1440.0,GasA,5,1,SBrkr,1440,0,0,1440,0.0,0.0,2,0,3,1,4,7,Typ,1,3.0,Attchd,1981.0,Fin,2.0,467.0,3.0,3.0,1.0,0,0,99,0,0,None,None,0,4,2007,WD ,182900,0,0,127.01388888888889,0,0,3
1926,939,909475300,20,RL,,21695,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,4,4,CBlock,4.0,3.0,No,5.0,808.0,0.0,0.0,72.0,880.0,GasA,5,1,SBrkr,1680,0,0,1680,1.0,0.0,2,0,3,1,4,5,Typ,1,4.0,Attchd,1988.0,Fin,2.0,540.0,3.0,3.0,1.0,292,44,0,182,0,None,None,0,12,2009,WD ,222000,0,1,132.14285714285714,0,0,3
1927,1591,923202137,20,RL,77.0,9278,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,No,0.0,0.0,0.0,0.0,1092.0,1092.0,GasA,5,1,SBrkr,1092,0,0,1092,0.0,0.0,1,0,2,1,3,5,Typ,0,,None,None,None,0.0,0.0,0.0,,1.0,0,52,0,0,0,None,None,0,2,2008,WD ,146000,0,1,133.6996336996337,0,0,3
1928,2001,902404010,30,RM,90.0,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,No,2.0,338.0,0.0,0.0,1221.0,1559.0,GasA,4,1,SBrkr,1559,0,0,1559,1.0,0.0,1,0,2,1,3,5,Min2,0,,Detchd,1948.0,Unf,2.0,812.0,3.0,3.0,1.0,0,116,230,0,0,GdWo,None,0,6,2007,COD,153500,0,1,98.46055163566389,0,0,4
1929,2379,528102010,20,RL,129.0,16737,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,4,3,PConc,5.0,3.0,Av,5.0,1447.0,0.0,0.0,533.0,1980.0,GasA,5,1,SBrkr,1980,0,0,1980,1.0,0.0,2,0,3,1,5,8,Typ,1,4.0,Attchd,2004.0,Fin,3.0,770.0,3.0,3.0,1.0,194,45,0,0,0,None,None,0,9,2006,WD ,315000,0,1,159.0909090909091,1,0,4
1930,1100,528315110,60,RL,80.0,9200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,4,3,PConc,4.0,3.0,No,5.0,986.0,0.0,0.0,484.0,1470.0,GasA,4,1,SBrkr,1470,1160,0,2630,1.0,0.0,2,1,4,1,4,8,Typ,1,3.0,Attchd,1998.0,Fin,3.0,696.0,3.0,3.0,1.0,0,66,0,0,0,None,None,0,6,2008,WD ,315000,0,0,119.77186311787072,0,0,2
1931,1118,528431120,60,RL,73.0,9801,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,4,3,PConc,4.0,3.0,Av,0.0,0.0,0.0,0.0,1341.0,1341.0,GasA,5,1,SBrkr,1341,520,0,1861,0.0,0.0,3,0,3,1,4,7,Typ,1,4.0,BuiltIn,2007.0,RFn,3.0,851.0,3.0,3.0,1.0,144,60,0,0,0,None,None,0,7,2008,WD ,257000,0,0,138.09779688339603,0,0,4
1932,1593,923204040,85,RL,150.0,14137,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,3,3,CBlock,4.0,3.0,Av,4.0,865.0,1.0,247.0,88.0,1200.0,GasA,4,1,SBrkr,1200,0,0,1200,1.0,0.0,1,0,3,1,3,6,Typ,0,,2Types,1964.0,Fin,3.0,850.0,3.0,3.0,1.0,0,119,0,0,171,None,None,0,11,2008,ConLD,173000,0,0,144.16666666666666,0,0,3
1933,2338,527226010,60,RL,,14762,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0.0,,,,0.0,,0.0,0.0,0.0,GasA,4,1,SBrkr,1547,720,53,2320,0.0,0.0,2,0,2,1,3,7,Typ,1,3.0,Attchd,1979.0,Unf,2.0,672.0,3.0,3.0,,120,144,0,0,0,None,None,0,5,2006,WD ,169000,0,1,72.84482758620689,0,1,4
1934,458,528178010,20,RL,117.0,15262,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,4,3,PConc,5.0,3.0,Gd,5.0,1557.0,0.0,0.0,643.0,2200.0,GasA,5,1,SBrkr,2200,0,0,2200,1.0,0.0,2,1,3,1,5,8,Typ,1,4.0,Attchd,2003.0,Fin,3.0,685.0,3.0,3.0,1.0,208,55,0,0,0,None,None,0,7,2009,WD ,382500,0,1,173.86363636363637,1,0,4
1935,1454,907250020,20,RL,75.0,9742,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,4,3,PConc,4.0,3.0,No,0.0,0.0,0.0,0.0,1777.0,1777.0,GasA,5,1,SBrkr,1795,0,0,1795,0.0,0.0,2,0,3,1,4,7,Typ,1,4.0,Attchd,2002.0,RFn,2.0,534.0,3.0,3.0,1.0,171,159,0,0,0,None,None,0,9,2008,WD ,230000,0,0,128.13370473537606,0,0,4
1936,641,535301170,20,RL,74.0,8532,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,3,3,CBlock,3.0,3.0,No,2.0,1213.0,0.0,0.0,84.0,1297.0,GasA,4,1,SBrkr,1297,0,0,1297,0.0,1.0,1,0,3,1,3,5,Typ,1,3.0,Attchd,1954.0,Fin,2.0,498.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,10,2009,WD ,153000,0,1,117.96453353893601,0,0,5
1937,644,535303150,20,RL,79.0,10634,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,No,3.0,428.0,1.0,180.0,0.0,608.0,GasA,3,1,SBrkr,1319,0,0,1319,1.0,0.0,1,0,3,1,3,5,Min2,0,,Attchd,1953.0,Unf,1.0,270.0,3.0,3.0,1.0,66,0,0,0,0,GdWo,None,0,11,2009,WD ,123000,0,0,93.2524639878696,0,0,5
1938,840,907131190,20,RL,65.0,14753,Pave,None,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,Mn,5.0,950.0,0.0,0.0,513.0,1463.0,GasA,5,1,SBrkr,1463,0,0,1463,1.0,0.0,2,0,3,1,3,5,Typ,0,,Attchd,1998.0,Fin,2.0,539.0,3.0,3.0,1.0,0,81,0,0,0,GdPrv,None,0,12,2009,WD ,207000,0,0,141.49008885850992,0,0,4
1939,1307,902207220,75,RM,87.0,18386,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,BrkTil,3.0,3.0,No,0.0,0.0,0.0,0.0,1470.0,1470.0,GasA,5,1,SBrkr,1675,1818,0,3493,0.0,0.0,3,0,3,1,4,10,Typ,1,5.0,Attchd,2003.0,Unf,3.0,870.0,3.0,3.0,1.0,302,0,0,0,0,None,None,0,5,2008,WD ,295000,0,1,84.45462353277985,0,1,4
1940,1809,531375140,20,RL,60.0,12450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,4,3,PConc,4.0,3.0,No,5.0,729.0,0.0,0.0,365.0,1094.0,GasA,5,1,SBrkr,1094,0,0,1094,1.0,0.0,1,0,3,1,4,6,Typ,0,,Detchd,2004.0,Unf,2.0,576.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,5,2007,WD ,149000,0,1,136.19744058500913,0,0,3
1941,56,528240070,60,RL,,7851,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,,4,3,PConc,4.0,3.0,No,5.0,625.0,0.0,0.0,235.0,860.0,GasA,5,1,SBrkr,860,1100,0,1960,1.0,0.0,2,1,4,1,4,8,Typ,2,3.0,BuiltIn,2002.0,Fin,2.0,440.0,3.0,3.0,1.0,288,48,0,0,0,None,None,0,5,2010,WD ,216500,0,0,110.45918367346938,0,0,4
1942,1905,534453080,20,RL,50.0,5175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,3.0,150.0,4.0,404.0,254.0,808.0,GasA,5,1,SBrkr,808,0,0,808,0.0,0.0,1,0,2,1,3,5,Typ,0,,Detchd,1963.0,Unf,1.0,308.0,3.0,3.0,0.0,143,0,0,0,0,None,None,0,7,2007,COD,112000,0,1,138.6138613861386,0,0,3
1943,2060,905105170,20,RL,,8398,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,323.0,3,4,CBlock,3.0,3.0,No,1.0,114.0,3.0,529.0,300.0,943.0,GasA,3,1,SBrkr,943,0,0,943,1.0,0.0,1,0,2,1,3,5,Typ,0,,Detchd,1972.0,Unf,2.0,528.0,3.0,3.0,1.0,132,0,0,0,0,None,None,0,6,2007,WD ,134500,0,0,142.62990455991516,0,0,4
1944,1085,528228540,20,RL,53.0,3710,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,WdShing,Wd Shng,BrkFace,20.0,4,3,PConc,4.0,3.0,Gd,0.0,0.0,0.0,0.0,1146.0,1146.0,GasA,5,1,SBrkr,1246,0,0,1246,0.0,0.0,2,0,2,1,4,5,Typ,1,4.0,Attchd,2007.0,Fin,2.0,428.0,3.0,3.0,1.0,100,24,0,0,0,None,None,0,3,2008,New,187687,0,1,150.63162118780096,0,0,1
1945,305,911128180,50,C (all),60.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,No,0.0,0.0,0.0,0.0,698.0,698.0,GasA,3,1,FuseA,698,430,0,1128,0.0,0.0,1,0,2,1,3,6,Typ,0,,Detchd,1980.0,RFn,2.0,528.0,3.0,3.0,1.0,30,0,164,0,0,None,None,0,4,2010,COD,68400,0,1,60.638297872340424,0,1,3
1946,671,535403190,20,RL,62.0,8010,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,3.0,3.0,Mn,5.0,745.0,0.0,0.0,206.0,951.0,GasA,4,1,SBrkr,951,0,0,951,1.0,0.0,1,0,2,1,4,6,Typ,0,,Detchd,1985.0,Unf,2.0,480.0,3.0,3.0,1.0,0,0,42,0,0,None,Shed,450,9,2009,WD ,143500,0,1,150.8937960042061,0,0,5
1947,833,906402060,80,RL,,12800,Pave,None,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,4,3,PConc,4.0,3.0,Gd,5.0,1518.0,0.0,0.0,0.0,1518.0,GasA,4,1,SBrkr,1644,0,0,1644,1.0,1.0,2,0,2,1,4,5,Typ,1,3.0,Attchd,1989.0,Fin,2.0,569.0,3.0,3.0,1.0,80,0,0,0,396,None,None,0,8,2009,WD ,275000,0,0,167.27493917274938,1,0,3
1948,2891,914476500,90,RL,82.0,11070,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,70.0,3,3,CBlock,3.0,3.0,No,0.0,0.0,0.0,0.0,1907.0,1907.0,GasA,4,1,SBrkr,1959,0,0,1959,0.0,0.0,3,0,5,2,3,9,Typ,0,,2Types,1989.0,Unf,3.0,766.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,7,2006,WD ,171000,0,1,87.28943338437979,0,1,3
1949,486,528280230,60,RL,,12224,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4.0,3.0,No,5.0,695.0,0.0,0.0,297.0,992.0,GasA,5,1,SBrkr,1022,1032,0,2054,1.0,0.0,2,1,3,1,4,7,Typ,1,3.0,BuiltIn,2000.0,RFn,2.0,390.0,3.0,3.0,1.0,24,48,0,0,0,None,None,0,7,2009,WD ,244000,0,0,118.79259980525804,0,0,4
1950,334,923230190,20,RL,50.0,6953,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,No,4.0,469.0,0.0,0.0,395.0,864.0,GasA,5,1,SBrkr,874,0,0,874,0.0,0.0,1,0,3,1,3,5,Typ,0,,Detchd,1971.0,Unf,1.0,352.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,6,2010,ConLD,130000,0,1,148.74141876430207,0,0,3
1951,1804,528482010,20,FV,100.0,11824,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4.0,3.0,Av,0.0,0.0,0.0,0.0,1685.0,1685.0,GasA,5,1,SBrkr,1685,0,0,1685,0.0,0.0,2,0,2,1,4,5,Typ,1,4.0,Attchd,2006.0,Fin,3.0,658.0,3.0,3.0,1.0,112,63,0,0,0,None,None,0,4,2007,WD ,253000,0,0,150.14836795252225,0,0,4
1952,2690,903430130,30,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,0.0,0.0,0.0,0.0,693.0,693.0,Grav,2,0,FuseA,693,0,0,693,0.0,0.0,1,0,2,1,2,4,Typ,0,,None,None,None,0.0,0.0,0.0,,0.0,0,20,0,0,0,None,None,0,3,2006,WD ,52500,0,1,75.75757575757575,0,1,4
1953,299,909455030,120,RM,35.0,3907,Pave,None,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4.0,3.0,Gd,5.0,747.0,0.0,0.0,235.0,982.0,GasA,4,1,SBrkr,1034,0,0,1034,1.0,0.0,1,0,1,1,4,4,Typ,1,3.0,Attchd,1989.0,Fin,2.0,598.0,3.0,3.0,1.0,141,36,0,0,0,None,None,0,4,2010,WD ,185000,0,0,178.91682785299807,1,0,1
1954,466,528220040,60,RL,57.0,8918,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Av,0.0,0.0,0.0,0.0,745.0,745.0,GasA,5,1,SBrkr,745,745,0,1490,0.0,0.0,2,1,3,1,4,7,Typ,1,4.0,Attchd,2005.0,Fin,2.0,392.0,3.0,3.0,1.0,36,20,0,0,0,None,None,0,7,2009,WD ,167800,0,1,112.61744966442953,0,0,4
1955,440,528120160,20,RL,76.0,9591,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,262.0,4,3,PConc,5.0,3.0,Av,5.0,1088.0,0.0,0.0,625.0,1713.0,GasA,5,1,SBrkr,1713,0,0,1713,1.0,0.0,2,0,3,1,5,7,Typ,1,4.0,Attchd,2004.0,Fin,3.0,856.0,3.0,3.0,1.0,0,26,0,0,170,None,None,0,1,2009,WD ,274900,0,1,160.4786923525978,1,0,4
